poverta_minorile,alfab_femminile,distanza_scuola_km,rapporto_alunni_ins,servizi_igienici_f,accesso_stradale,lavoro_minorile,eventi_conflitto,shock_climatico,scuola_coranica,acqua_potabile,spesa_edu_procapite,lga_id
9.9,18.0,4.8,6.1,10.9,8.6,13.7,0.0,1.5,14.5,10.7,1.2,59680162B93375949891062
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B93423525469915
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B9357675593038
0.0,0.0,67.4,0.0,0.0,0.0,0.0,0.0,32.6,0.0,0.0,0.0,59680162B93651715341205
0.0,19.8,7.8,0.0,61.9,0.0,0.0,0.0,0.0,0.0,0.0,10.5,59680162B93998087230069
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,59680162B94034829608504
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,59680162B94225169025314
0.0,0.0,49.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,59680162B94327255764727
19.6,23.5,2.2,0.0,4.2,0.4,14.6,4.7,1.8,18.7,9.0,1.3,59680162B94433697734962
0.0,38.6,20.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,13.6,10.3,59680162B94450341733030
39.0,40.0,0.0,0.0,0.0,0.0,1.1,7.9,12.0,0.0,0.0,0.0,59680162B94527775336179
0.0,0.0,22.3,0.0,0.0,47.4,0.0,19.7,3.1,0.0,6.6,0.9,59680162B94726154492089
1.1,23.3,4.6,5.9,9.8,8.6,14.9,1.4,0.8,19.0,10.1,0.6,59680162B95103667512911
0.0,19.1,1.9,8.7,3.6,1.2,12.1,16.0,9.5,22.4,3.8,1.8,59680162B95139171035149
0.0,0.0,21.8,0.0,0.0,29.2,0.0,0.0,1.9,0.0,34.8,12.4,59680162B95147302907135
20.7,3.5,11.4,14.3,0.0,16.7,15.2,4.6,6.0,0.0,0.0,7.7,59680162B95265909286240
16.7,15.7,5.2,4.7,10.1,5.2,18.7,1.4,4.8,9.2,8.3,0.1,59680162B95285688800937
0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B95372959647234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B95469939765095
28.7,0.0,0.0,0.0,0.0,0.0,0.0,44.3,12.3,14.7,0.0,0.0,59680162B95559320678868
0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0,20.5,23.8,0.0,0.2,59680162B9558481059390
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B95600296408215
15.3,12.2,11.2,12.5,8.7,9.4,6.2,0.0,4.6,9.3,9.9,0.6,59680162B96182902271382
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B96484505623852
0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,59680162B96723309662383
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B96890005302109
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,59680162B96934818178887
19.5,4.6,0.0,0.2,0.0,14.2,10.9,2.0,6.1,24.2,14.9,3.4,59680162B96971531554224
17.8,35.0,1.1,0.0,1.2,5.8,14.2,1.1,3.5,14.9,3.3,2.2,59680162B96995039930644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B97039944509950
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B97170897047692
0.0,17.1,6.0,0.0,9.8,48.6,9.4,6.8,2.3,0.0,0.0,0.0,59680162B97277051818349
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B97377368460903
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B97395677882832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B97490121732821
20.5,14.2,8.6,0.0,4.3,8.0,9.8,1.1,2.8,15.6,14.3,0.8,59680162B97563361057366
12.3,18.6,8.3,0.0,12.1,8.6,8.6,0.0,0.0,15.2,16.3,0.1,59680162B97642938083661
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B97802053648263
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B97817900806996
14.9,24.7,4.8,5.8,8.1,8.1,8.4,0.0,0.0,9.4,14.8,1.1,59680162B97880726687240
11.6,4.3,4.8,0.0,20.9,10.3,2.0,0.0,2.7,39.9,3.6,0.0,59680162B98184498564097
34.2,0.0,8.6,10.8,0.0,0.0,3.8,10.4,9.2,20.1,2.4,0.4,59680162B98222207712503
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B98234428566305
0.0,0.0,0.0,49.4,0.0,0.0,34.2,0.0,7.5,0.0,0.0,8.9,59680162B98306169506823
27.4,0.0,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,10.2,59680162B98467355573765
8.0,29.1,10.8,8.0,1.5,4.5,10.3,1.2,3.6,7.4,15.7,0.0,59680162B98747212970025
0.0,24.7,0.0,4.8,16.2,17.1,8.5,22.8,2.0,0.0,3.8,0.0,59680162B98903295811344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,59680162B9896757167153
0.0,0.0,10.3,19.0,7.6,15.0,0.0,41.8,0.0,0.0,6.3,0.0,59680162B99039921741080
0.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,90.9,0.0,0.0,0.0,59680162B99060674505372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,59680162B99262810585367
0.0,35.2,49.9,0.0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,5.5,59680162B99351931357354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B9948554175301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,72.7,0.0,0.0,0.0,59680162B9948575660850
0.0,0.0,0.0,0.0,71.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,59680162B99535636657731
0.0,0.0,16.0,19.5,7.4,10.8,33.4,0.0,0.0,0.0,12.9,0.0,59680162B99778789604362
0.0,0.0,0.0,49.4,0.0,0.0,0.0,50.6,0.0,0.0,0.0,0.0,59680162B99837769325291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59680162B99856631560735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,58.8,0.0,0.0,10.7,59680162B99910214526625
