lga_id,lga,state,zone,lat,lon,pop_6_11,urban,tasso_fuori_scuola,divario_genere_pp,oos_pred_2026,oos_pred_strutturale,risk_score,fascia,bambini_a_rischio,poverta_minorile,alfab_femminile,distanza_scuola_km,rapporto_alunni_ins,servizi_igienici_f,accesso_stradale,lavoro_minorile,eventi_conflitto,shock_climatico,scuola_coranica,acqua_potabile,spesa_edu_procapite
59680162B66692684641238,Egbeda,Oyo,South West,7.389,4.032,151702,1,6.462,0.06,3.665,4.253,6.1,Basso,5560,44.871,92.787,0.785,41.188,83.014,99.0,0.5,0,44.647,0.0,95.387,35.996
59680162B67238968218645,Tarmuwa,Yobe,North East,12.232,11.837,54137,1,41.343,1.22,39.621,39.849,66.0,Medio,21449,83.627,64.958,3.419,66.765,48.321,47.8,23.913,4,84.057,19.065,38.179,17.375
59680162B67606782034303,Katsina-Ala,Benue,North Central,7.295,9.565,58403,0,27.194,0.38,28.707,25.677,47.8,Medio,16766,71.498,67.707,3.885,30.06,65.618,99.0,25.439,4,38.931,15.68,80.969,21.156
59680162B67610911656226,Iguegben,Edo,South South,6.51,6.248,39484,1,10.578,-1.24,8.799,5.875,14.7,Basso,3474,46.591,99.0,0.2,46.014,75.502,91.149,0.5,1,51.44,0.0,91.431,22.464
59680162B67680561366569,Karasuwa,Yobe,North East,12.987,10.674,22986,1,42.486,-0.83,39.509,42.247,65.8,Medio,9082,84.812,49.041,4.005,57.243,45.297,65.246,25.719,3,74.34,36.392,48.164,38.724
59680162B67711641000031,Ojo,Lagos,South West,6.463,3.166,9342,1,5.355,-1.48,8.183,8.15,13.6,Basso,764,62.892,99.0,1.199,33.468,67.274,99.0,0.5,2,53.288,0.0,99.0,25.208
59680162B67809263123643,Ewekoro,Ogun,South West,6.976,3.174,69766,0,16.971,0.74,15.228,20.4,25.4,Basso,10624,68.983,57.674,1.872,35.615,63.759,89.765,16.979,0,43.079,0.0,82.455,31.361
59680162B6783963116345,Ibadan North,Oyo,South West,7.422,3.908,24872,0,13.82,1.05,12.58,12.023,21.0,Basso,3129,61.132,80.249,1.221,27.221,77.487,86.861,0.5,0,65.723,6.242,99.0,17.447
59680162B68024378624756,Afikpo North,Ebonyi,South East,5.873,7.923,35817,1,6.437,-2.78,5.371,6.856,9.0,Basso,1924,57.335,99.0,0.761,40.46,69.871,99.0,2.751,0,36.118,0.0,87.611,25.714
59680162B68131021355449,Yabo,Sokoto,North West,12.773,4.923,102380,0,46.924,0.76,46.833,43.717,78.1,Alto,47948,81.736,48.154,6.999,67.375,41.585,43.926,26.467,2,84.897,19.88,55.682,30.707
59680162B68133263226567,Ibarapa Central,Oyo,South West,7.424,3.243,120115,0,22.626,-1.69,17.405,21.461,29.0,Basso,20906,67.12,76.913,1.795,42.59,75.363,79.349,14.832,0,63.552,25.658,98.714,17.803
59680162B68239008143557,Mangu,Plateau,North Central,9.388,9.189,83839,1,24.921,-3.0,22.813,25.874,38.0,Basso,19126,63.136,64.518,0.754,50.459,60.356,70.606,16.649,3,68.582,10.617,60.966,25.235
59680162B68325668602500,Okpe,Delta,South South,5.699,5.754,20756,1,3.475,-2.57,10.059,9.406,16.8,Basso,2088,45.51,82.639,0.82,33.079,63.089,99.0,6.986,1,58.496,0.0,83.326,40.586
59680162B68379866165825,Shomolu,Lagos,South West,6.544,3.383,21089,1,9.622,-2.11,10.227,10.707,17.0,Basso,2157,47.71,83.581,1.535,42.515,81.611,99.0,14.469,0,64.474,9.491,96.778,36.818
59680162B68799842423101,Binji,Sokoto,North West,13.21,4.77,51190,1,31.984,-0.16,33.776,36.532,56.3,Medio,17290,86.788,58.844,3.764,80.97,60.507,53.677,20.43,0,61.246,23.68,63.023,18.934
59680162B69095881694103,Gboko,Benue,North Central,7.369,8.909,47386,0,26.992,-0.19,26.432,28.637,44.1,Medio,12525,73.75,63.044,2.096,42.6,40.948,61.798,19.079,2,57.698,2.085,62.578,25.914
59680162B69298252864907,Munya,Niger,North Central,9.797,7.073,48730,1,18.859,-0.96,18.952,19.552,31.6,Basso,9236,62.382,72.502,2.55,59.533,62.649,78.899,18.497,0,42.909,0.0,84.944,15.151
59680162B6932812925911,Apa,Benue,North Central,7.606,7.903,28866,0,13.012,-0.59,24.531,22.236,40.9,Medio,7081,70.129,62.659,1.977,28.258,59.062,76.859,9.998,1,42.928,1.091,57.884,26.21
59680162B69595078054024,Ushongo,Benue,North Central,7.113,8.938,7919,1,18.811,1.06,21.209,19.144,35.3,Basso,1680,62.246,69.754,0.466,48.941,49.857,80.855,13.368,0,62.068,0.0,76.21,21.156
59680162B69679397491551,Imeko Afon,Ogun,South West,7.609,2.846,11623,1,0.8,2.34,10.57,5.845,17.6,Basso,1229,43.115,79.872,0.733,36.56,99.0,91.607,0.961,1,45.516,1.525,99.0,18.647
59680162B69752440983216,Katcha,Niger,North Central,9.091,6.221,82725,0,34.376,-0.13,26.24,29.805,43.7,Medio,21707,84.143,63.726,3.169,46.619,56.677,53.056,24.439,1,60.593,8.959,90.611,31.762
59680162B69796164397605,Bebeji,Kano,North West,11.538,8.315,39272,0,50.8,0.46,46.775,45.257,78.0,Alto,18370,88.116,49.731,5.802,48.37,50.084,55.862,30.413,2,82.559,34.431,45.286,11.983
59680162B69944768623609,Omala,Kogi,North Central,7.778,7.566,112662,1,28.648,-1.6,21.279,23.007,35.5,Basso,23973,66.243,62.435,2.241,40.147,58.471,68.272,17.375,1,51.887,1.431,66.368,44.044
59680162B70118559758614,Geidam,Yobe,North East,12.704,12.148,29918,0,49.638,-2.28,47.79,44.207,79.6,Alto,14298,83.691,54.43,3.727,54.238,35.006,49.14,29.662,4,73.994,41.574,64.288,45.966
59680162B70265669805684,Shiroro,Niger,North Central,10.083,6.72,9078,0,27.428,0.65,29.259,29.6,48.8,Medio,2656,68.808,69.756,3.163,35.407,56.409,40.027,17.849,1,42.238,18.546,50.954,26.599
59680162B7029176012538,Boluwaduro,Osun,South West,7.924,4.819,31517,0,14.037,0.71,13.009,12.996,21.7,Basso,4100,50.952,88.017,1.155,42.951,72.914,77.42,15.914,0,47.777,0.943,75.744,40.29
59680162B70509973828236,Irepodun,Kwara,North Central,8.196,4.85,21371,1,25.657,-0.1,20.461,20.081,34.1,Basso,4373,68.93,84.333,1.408,51.898,52.915,82.526,14.126,4,66.606,4.564,93.881,26.404
59680162B70529740290920,Abua/Odual,Rivers,South South,4.845,6.566,92246,0,14.729,-3.0,16.231,15.173,27.1,Basso,14972,68.691,96.731,3.548,44.226,80.776,69.169,4.236,1,54.788,0.0,69.844,44.67
59680162B70631413452384,Abak,Akwa Ibom,South South,4.989,7.8,45422,1,12.238,-2.68,13.435,10.353,22.4,Basso,6102,62.218,99.0,2.569,26.006,82.309,83.923,18.834,0,66.057,0.0,96.642,27.186
59680162B70922239420655,Oriade,Osun,South West,7.56,4.866,32290,0,10.009,-1.11,12.04,14.757,20.1,Basso,3888,59.43,69.084,1.785,38.152,81.102,86.457,2.631,1,40.088,0.0,74.534,32.474
59680162B70948216254513,Onna,Akwa Ibom,South South,4.647,7.849,67228,1,14.225,-0.89,12.162,13.795,20.3,Basso,8176,60.539,83.068,0.2,48.302,72.336,78.394,12.676,1,57.431,0.0,92.646,31.444
59680162B70966513794539,Ughelli North,Delta,South South,5.482,6.014,19859,0,22.998,-0.82,17.78,21.005,29.6,Basso,3531,60.917,77.966,1.921,31.449,44.003,68.957,18.571,1,75.985,0.445,77.687,21.567
59680162B71065109904105,Garki,Jigawa,North West,12.432,9.068,14480,0,39.626,1.0,46.356,44.823,77.3,Alto,6712,77.719,43.262,4.625,73.861,41.915,34.448,33.43,1,36.819,38.303,73.702,15.597
59680162B71074793306885,Iseyin,Oyo,South West,8.03,3.598,61716,1,0.8,-2.41,4.585,4.395,7.6,Basso,2830,46.71,97.171,1.048,39.92,99.0,99.0,0.5,2,22.684,0.0,81.087,20.069
59680162B7149387462115,Sabon Gari,Kaduna,North West,11.164,7.706,22493,0,58.937,3.52,50.354,50.57,83.9,Alto,11326,83.486,28.795,6.031,45.335,26.999,18.387,34.295,2,60.551,24.657,40.551,22.915
59680162B71691370147242,Njaba,Imo,South East,5.67,7.007,56713,1,0.8,1.42,5.688,3.066,9.5,Basso,3226,48.561,99.0,0.2,28.024,86.198,99.0,0.5,1,55.34,0.0,99.0,24.037
59680162B7192144408722,Kurfi,Katsina,North West,12.688,7.462,26222,0,54.147,1.3,50.204,44.456,83.7,Alto,13165,82.667,42.229,5.584,61.695,41.023,62.45,28.342,4,53.693,32.099,56.378,38.93
59680162B72042998542035,Ukwa East,Abia,South East,4.963,7.391,13880,1,7.335,-1.28,7.275,5.651,12.1,Basso,1010,55.405,97.237,0.726,25.213,76.083,92.925,3.085,1,33.618,3.551,99.0,35.307
59680162B72061925749770,Ekiti West,Ekiti,South West,7.719,5.043,111520,0,13.85,-0.7,15.113,19.772,25.2,Basso,16854,65.374,78.259,2.665,42.728,95.138,99.0,13.134,1,38.117,20.236,54.26,33.915
59680162B72068294191364,Ahoada East,Rivers,South South,5.067,6.641,23983,0,20.78,-0.77,17.679,19.326,29.5,Basso,4240,82.902,81.261,2.024,49.273,85.532,58.654,13.441,0,50.898,0.0,94.71,20.413
59680162B72404517830917,Uruan,Akwa Ibom,South South,5.008,8.073,31459,1,10.97,-0.84,11.921,11.387,19.9,Basso,3750,48.796,81.572,2.301,42.01,90.087,75.489,15.888,0,53.164,1.894,99.0,25.358
59680162B72495617993590,Mikang,Plateau,North Central,9.02,9.574,18970,0,33.602,1.32,30.001,29.343,50.0,Medio,5691,70.609,72.178,5.585,42.401,40.916,41.281,17.921,3,66.526,0.0,80.735,12.15
59680162B72514771239598,Ondo West,Ondo,South West,6.974,4.736,40425,1,4.419,-0.21,7.828,8.759,13.0,Basso,3164,54.789,83.863,2.136,33.215,82.794,99.0,14.475,0,31.872,0.0,99.0,31.326
59680162B7261312330016,Adavi,Kogi,North Central,7.692,6.473,94396,0,23.746,1.97,26.96,28.163,44.9,Medio,25449,74.399,69.201,2.741,39.758,45.133,61.735,15.329,2,58.861,6.684,61.834,22.393
59680162B72641942292242,Enugu North,Enugu,South East,6.448,7.484,53425,0,14.56,-0.97,14.481,18.714,24.1,Basso,7736,60.821,77.928,0.352,42.201,72.969,64.166,12.798,0,34.037,12.205,73.484,21.125
59680162B72659245241320,Kaduna North,Kaduna,North West,10.553,7.453,17693,0,50.143,0.84,41.199,42.343,68.7,Alto,7289,84.809,55.299,5.962,62.553,44.31,47.206,19.39,1,73.072,29.873,43.405,23.888
59680162B72688070781247,Donga,Taraba,North East,7.654,10.079,43825,1,44.861,0.22,38.42,42.109,64.0,Medio,16838,82.147,48.191,3.98,59.752,38.435,63.779,25.556,7,75.624,18.206,54.302,18.736
59680162B72688390978538,Lagos Island,Lagos,South West,6.45,3.398,42433,1,2.44,-2.47,5.589,6.169,9.3,Basso,2372,50.669,99.0,0.2,26.298,70.327,99.0,9.796,2,51.567,0.0,99.0,29.328
59680162B7272699675434,Birnin Kudu,Jigawa,North West,11.484,9.458,14228,0,54.109,2.0,50.638,50.788,84.4,Alto,7205,81.887,33.089,5.896,57.232,27.305,40.836,41.388,2,50.814,34.987,47.397,21.611
59680162B7305913438202,Gwadabawa,Sokoto,North West,13.417,5.317,60884,0,50.274,1.99,51.166,47.379,85.3,Alto,31152,84.203,42.272,4.152,58.581,30.776,45.371,42.281,1,58.02,29.055,44.243,17.943
59680162B73078519517404,Enugu East,Enugu,South East,6.533,7.532,148105,0,7.846,-1.85,13.976,10.483,23.3,Basso,20699,61.454,99.0,0.361,32.964,76.253,74.721,13.948,0,26.581,1.208,89.717,27.633
59680162B73114171000075,Bichi,Kano,North West,12.285,8.297,16258,0,46.565,2.38,49.393,46.507,82.3,Alto,8030,87.577,49.008,4.512,71.21,17.307,55.125,37.469,0,77.516,26.818,50.384,19.959
59680162B73238408569532,Osogbo,Osun,South West,7.754,4.541,27180,0,0.8,-0.48,13.303,13.662,22.2,Basso,3616,55.315,81.329,0.2,28.632,68.332,97.944,22.208,0,25.872,13.63,97.714,20.395
59680162B73411137510562,Onitsha North,Anambra,South East,6.162,6.795,39084,0,14.344,-3.0,12.823,9.887,21.4,Basso,5012,59.003,97.088,2.709,23.304,81.657,63.63,0.5,0,37.108,0.0,84.104,19.466
59680162B73440349718888,Mai'Adua,Katsina,North West,13.152,8.229,20016,0,40.204,0.24,45.933,45.672,76.6,Alto,9194,83.406,46.145,2.165,56.727,38.885,39.706,39.984,2,78.843,27.214,38.155,28.97
59680162B73807077480910,Isu,Imo,South East,5.68,7.053,66977,0,13.569,-2.87,11.964,13.221,19.9,Basso,8013,71.13,89.961,0.385,34.17,73.529,96.103,2.681,1,26.881,14.948,94.66,22.501
59680162B73824932270854,Ede South,Osun,South West,7.66,4.436,24969,1,5.658,-1.04,7.706,6.947,12.8,Basso,1924,61.512,94.493,0.2,52.964,92.517,99.0,0.5,0,33.28,0.0,86.884,16.143
59680162B73921161942586,Obanliku,Cross River,South South,6.469,9.404,26596,1,13.202,-1.93,11.355,9.56,18.9,Basso,3020,63.901,99.0,1.065,32.349,83.884,99.0,18.229,2,49.963,0.0,94.295,31.243
59680162B73952515985037,Nnewi North,Anambra,South East,6.024,6.896,26921,1,0.8,-2.44,4.58,4.54,7.6,Basso,1233,50.23,99.0,1.143,28.874,99.0,99.0,0.5,0,64.761,7.947,87.03,32.955
59680162B74094197759690,Ado Odo/Ota,Ogun,South West,6.628,3.086,24097,1,1.206,-0.79,5.441,5.493,9.1,Basso,1311,43.199,88.533,0.2,36.749,78.008,96.807,4.034,1,39.248,0.0,97.46,21.236
59680162B74099392913903,Kanam,Plateau,North Central,9.468,10.018,25951,1,17.599,-0.5,19.082,14.325,31.8,Basso,4952,55.676,74.556,1.232,46.9,73.379,99.0,24.712,0,43.494,0.931,96.607,16.21
59680162B74248263036628,Obafemi Owode,Ogun,South West,6.959,3.454,77082,1,5.043,-1.04,6.841,5.967,11.4,Basso,5273,52.377,86.394,0.2,26.803,93.99,99.0,6.328,0,38.629,4.607,99.0,16.403
59680162B74336355497846,Biriniwa,Jigawa,North West,12.819,10.072,18917,0,50.285,1.89,48.454,50.525,80.8,Alto,9166,89.314,27.628,5.33,58.069,30.02,38.879,30.386,0,64.655,29.482,32.647,16.237
59680162B74485110483501,Itesiwaju,Oyo,South West,8.228,3.31,16041,0,6.016,-2.35,10.178,10.217,17.0,Basso,1633,49.396,86.429,0.704,22.575,69.225,93.219,21.725,0,19.727,0.0,86.531,16.827
59680162B74748273614391,Ese Odo,Ondo,South West,6.235,4.956,47124,1,10.448,-3.0,4.847,6.027,8.1,Basso,2284,52.749,97.451,0.2,35.034,87.205,87.312,4.819,2,38.363,0.0,95.716,28.238
59680162B74859155842016,Ibadan North East,Oyo,South West,7.378,3.919,34684,1,6.402,-3.0,10.626,9.076,17.7,Basso,3686,45.759,90.184,0.2,39.855,61.831,99.0,18.887,0,36.378,0.0,84.176,35.28
59680162B7486965108625,Aguata,Anambra,South East,5.98,7.1,33289,1,14.13,-1.83,9.711,11.377,16.2,Basso,3233,68.894,99.0,0.503,48.307,66.515,93.069,8.27,2,67.164,0.0,99.0,41.559
59680162B75104511306168,Mushin,Lagos,South West,6.536,3.352,19128,1,4.96,-1.32,4.25,7.814,7.1,Basso,813,58.816,99.0,2.02,39.235,95.296,69.098,8.041,0,36.518,0.0,99.0,23.792
59680162B7511527862302,Ijebu North,Ogun,South West,7.022,4.035,32378,0,15.987,-3.0,13.749,17.588,22.9,Basso,4452,66.609,76.468,0.538,40.992,63.914,69.992,5.461,0,48.031,4.919,80.808,22.8
59680162B75172896497028,Obi,Benue,North Central,7.011,8.321,43206,1,28.907,-0.67,24.761,24.732,41.3,Medio,10698,60.231,53.081,1.522,30.895,69.277,51.805,22.143,2,68.506,4.996,80.007,24.485
59680162B75348496545912,Bakori,Katsina,North West,11.679,7.407,41323,0,67.81,2.0,49.96,51.358,83.3,Alto,20645,88.964,50.451,7.361,61.503,22.118,63.765,37.103,2,83.411,38.658,31.209,17.395
59680162B75618838886778,Rijau,Niger,North Central,11.044,5.217,14938,0,18.82,0.36,23.685,24.509,39.5,Basso,3538,67.203,68.348,2.973,40.057,70.991,72.051,17.782,2,73.554,9.252,71.88,30.097
59680162B75725109309044,Atisbo,Oyo,South West,8.406,3.18,46009,0,15.917,-2.08,9.747,12.46,16.2,Basso,4484,58.122,76.701,3.209,35.254,76.636,94.022,11.866,0,41.406,0.0,98.206,41.995
59680162B75733324884372,Makurdi,Benue,North Central,7.694,8.547,61643,1,25.392,-3.0,19.664,19.268,32.8,Basso,12121,74.046,64.586,1.511,46.386,68.054,78.325,6.456,0,48.314,0.0,81.828,22.937
59680162B76063539046075,Isoko North,Delta,South South,5.521,6.131,16796,1,20.303,-2.2,12.771,11.298,21.3,Basso,2145,66.017,99.0,0.327,44.691,72.434,79.214,6.47,1,56.241,0.0,87.319,24.735
59680162B76072611977433,Ogori/Magongo,Kogi,North Central,7.477,6.156,12991,0,20.041,0.51,24.902,22.881,41.5,Medio,3235,65.359,60.339,2.642,36.366,75.768,84.621,20.585,1,52.027,0.0,54.512,22.001
59680162B76130047047659,Ohaozara,Ebonyi,South East,6.011,7.778,37700,0,16.918,0.67,13.126,15.438,21.9,Basso,4948,70.867,83.966,0.749,15.709,68.905,94.309,12.407,0,43.75,18.654,97.595,19.059
59680162B7635361694273,Qua'An Pan,Plateau,North Central,8.772,9.122,154379,1,24.31,-0.17,19.24,22.239,32.1,Basso,29703,55.272,66.919,1.79,57.004,66.533,80.166,17.543,1,57.445,11.443,70.955,26.852
59680162B76413580563978,Dunukofia,Anambra,South East,6.225,6.976,41149,0,10.376,1.01,12.734,13.519,21.2,Basso,5240,69.616,99.0,0.743,35.855,77.718,50.669,3.614,1,28.465,0.71,82.965,13.357
59680162B76564266679550,Iwajowa,Oyo,South West,7.989,2.998,89903,1,8.927,-3.0,8.227,6.21,13.7,Basso,7396,47.231,85.388,0.2,27.686,69.129,84.286,1.46,0,38.414,0.0,99.0,37.853
59680162B76636581595069,Ilejemeje,Ekiti,South West,7.941,5.214,47359,1,8.178,-1.16,5.797,6.781,9.7,Basso,2746,60.111,99.0,2.61,29.722,87.254,99.0,7.426,0,57.653,0.0,99.0,24.16
59680162B76704120420691,Damaturu,Yobe,North East,11.854,12.034,31110,0,50.053,0.01,48.944,51.51,81.6,Alto,15226,94.102,40.783,5.102,59.3,34.481,41.096,34.277,7,60.261,33.632,58.521,27.169
59680162B76876152340896,Ohafia,Abia,South East,5.67,7.777,23007,1,11.432,-2.83,7.575,7.395,12.6,Basso,1743,46.798,94.796,0.2,30.732,74.108,81.72,0.5,2,35.841,0.0,73.252,33.01
59680162B76882427234764,Dutse,Jigawa,North West,11.814,9.259,24546,0,53.174,3.03,48.84,48.728,81.4,Alto,11988,94.548,36.004,4.078,66.936,20.841,77.39,41.737,0,49.47,42.6,67.248,18.612
59680162B76884691739548,Zangon Kataf,Kaduna,North West,9.897,8.258,98141,1,47.914,0.17,42.624,43.325,71.0,Alto,41832,78.374,48.688,3.094,80.08,39.086,60.094,22.17,6,62.532,26.926,45.293,23.305
59680162B77130024076735,Birnin Kebbi,Kebbi,North West,12.491,4.267,29570,0,54.051,3.61,50.909,50.463,84.8,Alto,15054,84.927,34.935,3.812,60.105,25.915,40.98,35.306,1,78.681,45.802,59.169,25.95
59680162B77220990792423,Makarfi,Kaduna,North West,11.33,7.948,27223,0,44.229,2.43,46.768,49.461,77.9,Alto,12732,82.402,35.507,4.393,69.815,34.649,43.918,30.634,3,56.291,34.08,32.47,33.63
59680162B77368104900520,Irepodun,Osun,South West,7.903,4.527,67317,1,4.315,-1.25,3.852,2.677,6.4,Basso,2593,47.442,99.0,0.951,24.998,91.859,99.0,3.036,1,46.345,0.0,96.862,31.587
59680162B77398299052023,Bakassi,Cross River,South South,4.795,8.472,42891,0,29.494,0.12,16.413,20.418,27.4,Basso,7040,63.913,70.99,4.074,40.182,60.615,63.414,7.722,1,60.018,0.0,87.489,29.491
59680162B77604659700593,Oshimili North,Delta,South South,6.301,6.649,19286,0,8.968,-2.35,15.254,18.733,25.4,Basso,2942,72.43,79.489,2.734,22.627,78.596,76.088,18.295,1,42.752,4.991,78.145,25.548
59680162B77807256215392,Ishielu,Ebonyi,South East,6.418,7.838,33258,1,0.8,-2.15,3.807,4.126,6.3,Basso,1266,51.136,99.0,0.331,34.374,95.728,86.304,0.5,0,43.048,0.0,85.336,24.991
59680162B7784772599553,Obi Nwga,Abia,South East,5.164,7.448,32508,1,1.88,-1.22,4.751,6.549,7.9,Basso,1544,56.386,98.227,2.123,33.707,81.843,99.0,0.5,1,32.092,0.762,79.396,39.919
59680162B7861486631755,Ifedayo,Osun,South West,7.99,5.006,33646,1,12.156,0.15,10.549,9.441,17.6,Basso,3549,58.64,87.583,1.567,31.139,89.946,73.069,0.5,1,47.445,0.0,86.248,34.666
59680162B78634023582239,Uyo,Akwa Ibom,South South,5.014,7.918,10946,1,16.505,-2.12,13.022,12.018,21.7,Basso,1425,59.299,83.749,0.437,25.324,78.101,70.693,15.572,2,36.929,0.0,99.0,25.89
59680162B78639882894514,Lagos Mainland,Lagos,South West,6.499,3.384,33516,0,9.668,-0.92,14.398,12.263,24.0,Basso,4826,65.268,90.484,0.911,24.031,65.122,69.255,3.783,0,25.829,3.125,86.533,25.31
59680162B78681214723365,Augie,Kebbi,North West,12.901,4.607,12818,0,45.422,3.38,46.489,43.831,77.5,Alto,5959,71.566,40.858,4.322,73.454,37.988,22.833,26.124,1,58.585,23.645,46.282,27.459
59680162B7876035432306,Shanono,Kano,North West,12.097,7.926,48883,0,47.15,2.25,49.694,50.448,82.8,Alto,24292,83.984,42.5,5.294,69.431,16.637,49.285,38.479,0,83.072,29.23,29.396,12.855
59680162B78900735102434,Owerri West,Imo,South East,5.43,6.957,77274,0,21.685,-1.77,16.478,14.819,27.5,Basso,12733,70.153,93.287,2.447,36.762,75.933,82.32,4.893,3,39.154,1.766,87.562,19.329
59680162B7891718144591,Eastern Obolo,Akwa Ibom,South South,4.524,7.69,25765,0,15.65,0.62,17.852,21.439,29.8,Basso,4600,64.188,69.389,2.588,34.396,74.976,63.417,14.734,1,61.915,1.776,62.622,33.758
59680162B78935719106444,Ikeja,Lagos,South West,6.606,3.349,37545,1,6.87,0.06,4.1,7.085,6.8,Basso,1539,47.403,93.521,0.537,41.951,57.583,99.0,4.649,0,52.204,0.0,99.0,24.892
59680162B7938799528038,Arochukwu,Abia,South East,5.495,7.843,24306,1,0.8,0.91,4.729,4.189,7.9,Basso,1149,47.653,92.611,0.229,40.665,88.428,99.0,1.681,0,41.551,0.0,94.662,21.237
59680162B79463473975333,Birnin Gwari,Kaduna,North West,10.877,6.561,29220,0,43.372,3.01,50.253,49.857,83.8,Alto,14684,87.377,29.415,3.898,62.647,32.216,27.714,29.311,2,60.186,28.413,44.441,17.465
59680162B79502957035648,Kajuru,Kaduna,North West,10.255,7.775,22526,0,50.961,-1.13,47.522,49.271,79.2,Alto,10705,90.797,31.05,4.668,50.306,34.649,40.808,31.067,1,61.9,34.171,44.978,16.984
59680162B79526209894783,Kauru,Kaduna,North West,10.364,8.185,25418,0,43.56,2.49,47.443,45.606,79.1,Alto,12059,79.744,42.993,3.879,64.487,41.381,29.387,26.38,1,55.674,34.771,43.933,18.795
59680162B797578221173,Wurno,Sokoto,North West,13.243,5.476,49978,1,47.607,1.09,44.475,43.831,74.1,Alto,22228,86.788,31.542,2.775,75.661,34.458,75.856,24.721,1,82.105,24.711,50.238,11.841
59680162B79793295224635,Nkanu West,Enugu,South East,6.306,7.532,25654,0,7.452,-0.41,13.42,14.372,22.4,Basso,3443,60.915,74.007,0.931,39.952,99.0,84.706,16.528,1,32.798,8.664,93.146,36.243
59680162B79825109156569,Abeokuta South,Ogun,South West,7.176,3.372,32167,0,6.22,1.6,9.882,11.429,16.5,Basso,3179,54.419,87.022,0.2,38.279,88.163,94.018,25.078,1,28.799,2.135,87.921,29.805
59680162B79884468001879,Etinan,Akwa Ibom,South South,4.818,7.845,26416,0,12.378,-0.93,21.57,22.061,36.0,Basso,5698,79.767,74.096,0.2,30.353,83.022,52.047,26.021,1,50.412,0.0,67.216,44.448
59680162B80116312922204,Isiala-Ngwa South,Abia,South East,5.279,7.442,13766,1,12.571,-1.21,4.11,7.585,6.9,Basso,566,48.149,94.742,0.2,40.162,77.62,99.0,23.371,0,33.788,0.0,88.025,38.748
59680162B80393484388201,Ibi,Taraba,North East,8.395,9.933,169171,0,55.786,3.03,48.212,51.842,80.4,Alto,81561,93.049,43.24,6.811,70.13,46.697,50.552,29.945,5,79.117,37.78,49.276,19.943
59680162B80605638185127,Argungu,Kebbi,North West,12.684,4.463,20385,0,51.117,2.26,45.658,46.563,76.1,Alto,9307,85.911,46.489,4.257,52.653,19.944,38.6,33.204,0,77.317,27.653,35.97,27.773
59680162B80670265641804,Etsako Central,Edo,South South,6.977,6.511,24630,0,18.05,0.89,19.166,19.777,31.9,Basso,4721,60.035,79.501,1.939,47.72,49.105,73.703,10.641,0,80.435,0.0,69.35,26.736
59680162B8070211954831,Billiri,Gombe,North East,9.843,11.144,52043,1,48.076,0.36,41.009,40.879,68.3,Alto,21342,75.401,52.817,3.153,79.573,29.123,64.615,28.521,6,59.315,23.934,73.501,17.272
59680162B80791368745463,Awe,Nasarawa,North Central,8.213,9.166,15382,0,26.232,2.14,29.282,26.713,48.8,Medio,4504,75.612,64.079,3.79,37.041,69.075,59.756,21.901,1,40.931,0.0,56.312,20.586
59680162B80813578140782,Gusau,Zamfara,North West,12.253,7.009,48572,0,40.974,0.05,45.416,46.373,75.7,Alto,22060,85.282,37.833,4.083,70.952,45.084,39.761,33.579,0,57.774,31.237,46.366,28.063
59680162B80910542790982,Udu,Delta,South South,5.485,5.815,32852,0,23.823,-0.99,20.333,24.305,33.9,Basso,6680,72.703,75.391,2.655,42.389,55.009,64.596,9.743,2,57.333,7.866,75.073,18.07
59680162B81014786719276,Vandeikya,Benue,North Central,6.81,9.094,15566,0,18.479,4.11,24.919,25.688,41.5,Medio,3879,66.762,66.7,0.866,47.099,57.739,53.227,9.557,0,72.308,21.955,77.877,36.057
59680162B81796058650879,Ori Ire,Oyo,South West,8.25,4.081,98696,1,7.233,-0.72,7.922,8.634,13.2,Basso,7819,50.862,73.155,1.56,32.671,82.337,99.0,3.678,1,17.652,0.0,99.0,21.027
59680162B82021418174103,Kwali,FCT,North Central,8.731,6.958,62628,0,40.277,0.66,34.627,34.586,57.7,Medio,21686,80.434,45.933,4.138,36.013,28.53,57.467,17.921,2,73.25,9.959,80.674,36.57
59680162B82334724733824,Akure North,Ondo,South West,7.255,5.316,36897,1,0.8,2.19,3.116,3.188,5.2,Basso,1150,48.414,99.0,0.459,39.184,90.433,99.0,1.924,0,53.019,0.0,99.0,22.242
59680162B82387239737873,Kuje,FCT,North Central,8.67,7.231,31181,1,15.701,-0.42,19.692,18.403,32.8,Basso,6140,60.334,81.739,1.349,46.771,69.596,68.627,14.389,1,62.323,9.426,85.798,17.081
59680162B8258215962885,Darazo,Bauchi,North East,11.111,10.622,24271,0,48.558,-0.35,42.642,43.226,71.1,Alto,10350,89.338,61.312,6.456,63.278,19.601,37.707,25.67,1,55.537,28.573,71.655,20.811
59680162B82734256395858,Sardauna,Taraba,North East,6.91,11.237,95605,0,33.02,2.14,46.533,43.52,77.6,Alto,44488,96.208,27.613,1.38,58.019,30.384,27.497,10.727,2,73.248,12.273,65.115,15.616
59680162B82820769085578,Ogu Bolo,Rivers,South South,4.618,7.212,27212,0,20.564,-1.42,22.302,21.792,37.2,Basso,6069,71.533,86.759,1.651,26.109,55.714,65.262,23.218,1,44.1,15.353,82.082,31.627
